trial,method,label,route,success,completion_steps,completion_time_s,active_steps,idle_steps,idle_fraction,stale_instruction_errors,stale_error_fraction,wrong_instruction_errors,wrong_instruction_fraction,control_smoothness,safety_violations,planner_calls,instruction_switches,instruction_parse_failures,stage_completions,route_stages,path_length,planner_profile,planner_latency,planner_cadence,transport_delay,controller_capacity,controller_noise,sweep
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,5,0.04716981132075472,5,0.04716981132075472,0.4093584764711212,11,4,4,0,4,4,6.959761931835963,balanced,10,16,4,medium,0.055,staleness
28,async_online,Asynchronous online,amber>cobalt>depot,1,84,6.72,75,9,0.10714285714285714,0,0.0,0,0.0,0.38816625569083757,15,3,3,0,3,3,4.795949699119446,balanced,10,16,4,medium,0.055,staleness
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.36019862211917303,9,4,4,0,4,4,5.9565997272283315,balanced,10,16,4,medium,0.055,staleness
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,14,0.1320754716981132,14,0.1320754716981132,0.34904012072070273,6,4,4,0,4,4,7.008007617657807,balanced,10,16,4,medium,0.055,staleness
31,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.3385711634365447,0,3,3,0,3,3,5.043727995749374,balanced,10,16,4,medium,0.055,staleness
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,10,0.0398406374501992,236,0.9402390438247012,0.12952713684732134,0,3,2,0,1,4,1.420299389308866,balanced,10,16,8,medium,0.055,staleness
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,25,0.2631578947368421,25,0.2631578947368421,0.34670941990757187,5,4,4,0,4,4,5.9494394318831985,balanced,10,16,8,medium,0.055,staleness
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,5,0.04716981132075472,5,0.04716981132075472,0.3810968239913389,11,4,4,0,4,4,6.83603318480972,balanced,10,16,8,medium,0.055,staleness
3,async_online,Asynchronous online,mint>amber>depot,1,79,6.32,70,9,0.11392405063291139,9,0.12857142857142856,9,0.12857142857142856,0.33459988109262434,0,3,3,0,3,3,5.066271659152691,balanced,10,16,8,medium,0.055,staleness
4,async_online,Asynchronous online,cobalt>mint>depot,1,83,6.640000000000001,74,9,0.10843373493975904,16,0.21621621621621623,16,0.21621621621621623,0.3657287137377748,3,3,3,0,3,3,4.288185938594982,balanced,10,16,8,medium,0.055,staleness
5,async_online,Asynchronous online,amber>cobalt>depot,1,126,10.08,117,9,0.07142857142857142,14,0.11965811965811966,14,0.11965811965811966,0.2492970323131476,49,3,3,0,3,3,5.133236913180368,balanced,10,16,8,medium,0.055,staleness
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,10,0.0398406374501992,236,0.9402390438247012,0.13124597456998502,0,3,2,0,1,4,1.4846187628755607,balanced,10,16,8,medium,0.055,staleness
7,async_online,Asynchronous online,amber>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,14,0.13333333333333333,14,0.13333333333333333,0.28250814383861855,37,3,3,0,3,3,5.322879262202417,balanced,10,16,8,medium,0.055,staleness
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,109,8.72,100,9,0.08256880733944955,15,0.15,15,0.15,0.3467569516599081,1,4,4,0,4,4,7.219078695269678,balanced,10,16,8,medium,0.055,staleness
9,async_online,Asynchronous online,mint>amber>depot,1,79,6.32,70,9,0.11392405063291139,11,0.15714285714285714,11,0.15714285714285714,0.33571928302457216,0,3,3,0,3,3,4.895952106026219,balanced,10,16,8,medium,0.055,staleness
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,24,0.20869565217391303,24,0.20869565217391303,0.31181207429977886,9,4,4,0,4,4,7.418808068406868,balanced,10,16,8,medium,0.055,staleness
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,117,9.36,108,9,0.07692307692307693,14,0.12962962962962962,14,0.12962962962962962,0.3356590541630968,19,4,4,0,4,4,6.505969294297809,balanced,10,16,8,medium,0.055,staleness
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.1314369852623746,6,2,1,0,0,3,1.5045713067862596,balanced,10,16,8,medium,0.055,staleness
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,25,0.2631578947368421,25,0.2631578947368421,0.35397535227184473,0,4,4,0,4,4,5.931242121178817,balanced,10,16,8,medium,0.055,staleness
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,25,0.2631578947368421,25,0.2631578947368421,0.34779248670253515,0,4,4,0,4,4,6.078987661857535,balanced,10,16,8,medium,0.055,staleness
15,async_online,Asynchronous online,mint>amber>depot,1,84,6.72,75,9,0.10714285714285714,9,0.12,9,0.12,0.35884172889238636,4,3,3,0,3,3,4.961484463057004,balanced,10,16,8,medium,0.055,staleness
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,112,8.96,103,9,0.08035714285714286,3,0.02912621359223301,3,0.02912621359223301,0.3639514749536401,15,4,4,0,4,4,6.718888400792949,balanced,10,16,8,medium,0.055,staleness
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,4,0.034782608695652174,4,0.034782608695652174,0.36549656349181303,23,4,4,0,4,4,6.644521386459165,balanced,10,16,8,medium,0.055,staleness
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,25,0.2631578947368421,25,0.2631578947368421,0.3485681029619119,0,4,4,0,4,4,6.049030448349659,balanced,10,16,8,medium,0.055,staleness
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.3478824877499541,32,4,4,0,4,4,6.56642562075555,balanced,10,16,8,medium,0.055,staleness
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,22,0.23157894736842105,22,0.23157894736842105,0.3626574995441099,3,4,4,0,4,4,6.261712868880742,balanced,10,16,8,medium,0.055,staleness
21,async_online,Asynchronous online,amber>cobalt>depot,1,92,7.36,83,9,0.09782608695652174,14,0.1686746987951807,14,0.1686746987951807,0.3217771094665033,10,3,3,0,3,3,4.785877645500047,balanced,10,16,8,medium,0.055,staleness
22,async_online,Asynchronous online,mint>amber>depot,1,84,6.72,75,9,0.10714285714285714,10,0.13333333333333333,10,0.13333333333333333,0.3725178235127141,4,3,3,0,3,3,4.753320856042209,balanced,10,16,8,medium,0.055,staleness
23,async_online,Asynchronous online,cobalt>mint>depot,1,78,6.24,69,9,0.11538461538461539,16,0.2318840579710145,16,0.2318840579710145,0.36136884166690875,0,3,3,0,3,3,4.6166887916969905,balanced,10,16,8,medium,0.055,staleness
24,async_online,Asynchronous online,cobalt>mint>depot,1,78,6.24,69,9,0.11538461538461539,16,0.2318840579710145,16,0.2318840579710145,0.3555421759108542,6,3,3,0,3,3,4.2406757365548975,balanced,10,16,8,medium,0.055,staleness
25,async_online,Asynchronous online,cobalt>mint>depot,1,77,6.16,68,9,0.11688311688311688,16,0.23529411764705882,16,0.23529411764705882,0.35621751445624517,3,3,3,0,3,3,4.460712287660812,balanced,10,16,8,medium,0.055,staleness
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,25,0.2631578947368421,25,0.2631578947368421,0.35408120290091605,0,4,4,0,4,4,5.960527044186005,balanced,10,16,8,medium,0.055,staleness
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,117,9.36,108,9,0.07692307692307693,9,0.08333333333333333,9,0.08333333333333333,0.3904989598723774,14,4,4,0,4,4,7.014630452855349,balanced,10,16,8,medium,0.055,staleness
28,async_online,Asynchronous online,amber>cobalt>depot,1,96,7.68,87,9,0.09375,14,0.16091954022988506,14,0.16091954022988506,0.3592886090850771,15,3,3,0,3,3,4.993189361958525,balanced,10,16,8,medium,0.055,staleness
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,104,8.32,95,9,0.08653846153846154,22,0.23157894736842105,22,0.23157894736842105,0.3417765925031563,9,4,4,0,4,4,6.090378140205071,balanced,10,16,8,medium,0.055,staleness
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,117,9.36,108,9,0.07692307692307693,22,0.2037037037037037,22,0.2037037037037037,0.30636696726741885,1,4,4,0,4,4,7.2064275086579865,balanced,10,16,8,medium,0.055,staleness
31,async_online,Asynchronous online,mint>amber>depot,1,79,6.32,70,9,0.11392405063291139,9,0.12857142857142856,9,0.12857142857142856,0.33206022553295406,0,3,3,0,3,3,5.120304697855865,balanced,10,16,8,medium,0.055,staleness
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,18,0.07171314741035857,236,0.9402390438247012,0.12952713684732134,0,3,2,0,1,4,1.420299389308866,balanced,10,16,16,medium,0.055,staleness
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,41,0.36936936936936937,41,0.36936936936936937,0.3163206248896127,5,4,4,0,4,4,6.069742490960922,balanced,10,16,16,medium,0.055,staleness
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,147,11.76,138,9,0.061224489795918366,36,0.2608695652173913,36,0.2608695652173913,0.32427059628248267,12,4,4,0,4,4,7.339036240279748,balanced,10,16,16,medium,0.055,staleness
3,async_online,Asynchronous online,mint>amber>depot,1,124,9.92,115,9,0.07258064516129033,17,0.14782608695652175,17,0.14782608695652175,0.2689102596102968,45,3,3,0,3,3,4.908428962609464,balanced,10,16,16,medium,0.055,staleness
4,async_online,Asynchronous online,cobalt>mint>depot,1,91,7.28,82,9,0.0989010989010989,24,0.2926829268292683,24,0.2926829268292683,0.34547476834168983,3,3,3,0,3,3,4.398356264086133,balanced,10,16,16,medium,0.055,staleness
5,async_online,Asynchronous online,amber>cobalt>depot,1,128,10.24,119,9,0.0703125,25,0.21008403361344538,25,0.21008403361344538,0.2551495350622826,40,3,3,0,3,3,5.166842972738935,balanced,10,16,16,medium,0.055,staleness
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,18,0.07171314741035857,236,0.9402390438247012,0.13124597456998502,0,3,2,0,1,4,1.4846187628755607,balanced,10,16,16,medium,0.055,staleness
7,async_online,Asynchronous online,amber>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,24,0.22857142857142856,24,0.22857142857142856,0.284921035534864,23,3,3,0,3,3,5.396049448822863,balanced,10,16,16,medium,0.055,staleness
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,132,10.56,123,9,0.06818181818181818,23,0.18699186991869918,23,0.18699186991869918,0.34085128277789367,17,4,4,0,4,4,7.0181416972520045,balanced,10,16,16,medium,0.055,staleness
9,async_online,Asynchronous online,mint>amber>depot,1,87,6.96,78,9,0.10344827586206896,21,0.2692307692307692,21,0.2692307692307692,0.32501254503381133,0,3,3,0,3,3,4.9425177590168285,balanced,10,16,16,medium,0.055,staleness
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,131,10.48,122,9,0.06870229007633588,40,0.32786885245901637,40,0.32786885245901637,0.2952006630659083,0,4,4,0,4,4,7.55275998659455,balanced,10,16,16,medium,0.055,staleness
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,125,10.0,116,9,0.072,23,0.19827586206896552,23,0.19827586206896552,0.32206877522817473,18,4,4,0,4,4,6.638267783175867,balanced,10,16,16,medium,0.055,staleness
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.1314369852623746,6,2,1,0,0,3,1.5045713067862596,balanced,10,16,16,medium,0.055,staleness
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,41,0.36936936936936937,41,0.36936936936936937,0.32132966529953094,0,4,4,0,4,4,6.042962935175865,balanced,10,16,16,medium,0.055,staleness
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,41,0.36936936936936937,41,0.36936936936936937,0.31809360772483075,0,4,4,0,4,4,6.171444727662295,balanced,10,16,16,medium,0.055,staleness
15,async_online,Asynchronous online,mint>amber>depot,1,87,6.96,78,9,0.10344827586206896,19,0.24358974358974358,19,0.24358974358974358,0.3137033205815002,0,3,3,0,3,3,5.139647402776038,balanced,10,16,16,medium,0.055,staleness
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,145,11.6,136,9,0.06206896551724138,35,0.25735294117647056,35,0.25735294117647056,0.32976065822790046,17,4,4,0,4,4,7.214104363824914,balanced,10,16,16,medium,0.055,staleness
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,134,10.72,125,9,0.06716417910447761,35,0.28,35,0.28,0.31396812490505177,6,4,4,0,4,4,7.2274741535379645,balanced,10,16,16,medium,0.055,staleness
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,41,0.36936936936936937,41,0.36936936936936937,0.31756040346481196,0,4,4,0,4,4,6.142126317103174,balanced,10,16,16,medium,0.055,staleness
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,137,10.96,128,9,0.06569343065693431,8,0.0625,8,0.0625,0.34033001778500027,30,4,4,0,4,4,6.823728873717285,balanced,10,16,16,medium,0.055,staleness
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,38,0.34234234234234234,38,0.34234234234234234,0.3394567756701793,3,4,4,0,4,4,6.36367857995764,balanced,10,16,16,medium,0.055,staleness
21,async_online,Asynchronous online,amber>cobalt>depot,1,104,8.32,95,9,0.08653846153846154,22,0.23157894736842105,22,0.23157894736842105,0.32742901944304426,14,3,3,0,3,3,5.005561480928642,balanced,10,16,16,medium,0.055,staleness
22,async_online,Asynchronous online,mint>amber>depot,1,91,7.28,82,9,0.0989010989010989,18,0.21951219512195122,18,0.21951219512195122,0.3379147340237263,4,3,3,0,3,3,4.782038721015851,balanced,10,16,16,medium,0.055,staleness
23,async_online,Asynchronous online,cobalt>mint>depot,1,87,6.96,78,9,0.10344827586206896,25,0.32051282051282054,25,0.32051282051282054,0.3395171270947035,0,3,3,0,3,3,4.6728209891404715,balanced,10,16,16,medium,0.055,staleness
24,async_online,Asynchronous online,cobalt>mint>depot,1,87,6.96,78,9,0.10344827586206896,25,0.32051282051282054,25,0.32051282051282054,0.3303226756450366,6,3,3,0,3,3,4.2826188240453344,balanced,10,16,16,medium,0.055,staleness
25,async_online,Asynchronous online,cobalt>mint>depot,1,87,6.96,78,9,0.10344827586206896,27,0.34615384615384615,27,0.34615384615384615,0.3341839695606125,3,3,3,0,3,3,4.49322362572582,balanced,10,16,16,medium,0.055,staleness
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,41,0.36936936936936937,41,0.36936936936936937,0.3207079861502791,0,4,4,0,4,4,6.0403026162543245,balanced,10,16,16,medium,0.055,staleness
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,134,10.72,125,9,0.06716417910447761,24,0.192,24,0.192,0.3538739855841829,18,4,4,0,4,4,7.247118022420035,balanced,10,16,16,medium,0.055,staleness
28,async_online,Asynchronous online,amber>cobalt>depot,1,106,8.48,97,9,0.08490566037735849,22,0.2268041237113402,22,0.2268041237113402,0.33336472736162837,17,3,3,0,3,3,5.271875639996913,balanced,10,16,16,medium,0.055,staleness
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,120,9.6,111,9,0.075,38,0.34234234234234234,38,0.34234234234234234,0.3089542542775937,9,4,4,0,4,4,6.1582830833492626,balanced,10,16,16,medium,0.055,staleness
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,131,10.48,122,9,0.06870229007633588,38,0.3114754098360656,38,0.3114754098360656,0.29160302264942606,1,4,4,0,4,4,7.26887429631541,balanced,10,16,16,medium,0.055,staleness
31,async_online,Asynchronous online,mint>amber>depot,1,88,7.04,79,9,0.10227272727272728,19,0.24050632911392406,19,0.24050632911392406,0.3159306923034598,0,3,3,0,3,3,5.278407541567679,balanced,10,16,16,medium,0.055,staleness
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,4,0.01593625498007968,234,0.9322709163346613,0.024524709005248817,0,3,2,0,1,4,1.4087082529173733,balanced,10,16,4,small,0.0,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.31202744117489567,5,4,4,0,4,4,5.838618493100137,balanced,10,16,4,small,0.0,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,119,9.52,110,9,0.07563025210084033,0,0.0,0,0.0,0.28646791082833767,12,4,4,0,4,4,6.554621452367958,balanced,10,16,4,small,0.0,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,4,0.05970149253731343,4,0.05970149253731343,0.2981795997675442,0,3,3,0,3,3,4.910866012469986,balanced,10,16,4,small,0.0,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,76,6.08,67,9,0.11842105263157894,0,0.0,0,0.0,0.31283514805578466,6,3,3,0,3,3,4.008271126724573,balanced,10,16,4,small,0.0,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,134,10.72,125,9,0.06716417910447761,9,0.072,9,0.072,0.16472344360893193,56,3,3,0,3,3,5.138337859362064,balanced,10,16,4,small,0.0,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,4,0.01593625498007968,234,0.9322709163346613,0.024255017710113055,0,3,2,0,1,4,1.47583818477481,balanced,10,16,4,small,0.0,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,9,0.08571428571428572,9,0.08571428571428572,0.19817614132402356,36,3,3,0,3,3,5.329571115996445,balanced,10,16,4,small,0.0,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,120,9.6,111,9,0.075,0,0.0,0,0.0,0.2752387250402457,18,4,4,0,4,4,6.345786592552917,balanced,10,16,4,small,0.0,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,4,0.05970149253731343,4,0.05970149253731343,0.2889563375824692,0,3,3,0,3,3,4.743314440380228,balanced,10,16,4,small,0.0,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,111,8.88,102,9,0.08108108108108109,4,0.0392156862745098,4,0.0392156862745098,0.2838048544075568,9,4,4,0,4,4,6.888137603306795,balanced,10,16,4,small,0.0,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,124,9.92,115,9,0.07258064516129033,0,0.0,0,0.0,0.2517684108232635,30,4,4,0,4,4,5.986733991812267,balanced,10,16,4,small,0.0,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.02899601021042145,5,2,1,0,0,3,1.455590529506237,balanced,10,16,4,small,0.0,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,15,0.17045454545454544,15,0.17045454545454544,0.3120590754605436,0,4,4,0,4,4,5.819766790487979,balanced,10,16,4,small,0.0,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.31733698802438776,0,4,4,0,4,4,5.970210363617121,balanced,10,16,4,small,0.0,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,85,6.8,76,9,0.10588235294117647,4,0.05263157894736842,4,0.05263157894736842,0.28729622882750755,7,3,3,0,3,3,4.73746283463669,balanced,10,16,4,small,0.0,capacity_noise
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,0,0.0,0,0.0,0.26491988517308224,16,4,4,0,4,4,6.621379461621504,balanced,10,16,4,small,0.0,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.24592887159848703,25,4,4,0,4,4,6.241957593557445,balanced,10,16,4,small,0.0,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,15,0.17045454545454544,15,0.17045454545454544,0.31789714747695724,0,4,4,0,4,4,5.962194193546068,balanced,10,16,4,small,0.0,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,140,11.200000000000001,131,9,0.06428571428571428,0,0.0,0,0.0,0.2317032062658567,36,4,4,0,4,4,6.701981570198869,balanced,10,16,4,small,0.0,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,12,0.1348314606741573,12,0.1348314606741573,0.3268264246997846,4,4,4,0,4,4,6.022369782967232,balanced,10,16,4,small,0.0,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,83,6.640000000000001,74,9,0.10843373493975904,0,0.0,0,0.0,0.26176646645803675,11,3,3,0,3,3,4.561154129892129,balanced,10,16,4,small,0.0,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,86,6.88,77,9,0.10465116279069768,4,0.05194805194805195,4,0.05194805194805195,0.27704496634903847,7,3,3,0,3,3,4.5860462233696975,balanced,10,16,4,small,0.0,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,75,6.0,66,9,0.12,10,0.15151515151515152,10,0.15151515151515152,0.31783982590701493,0,3,3,0,3,3,4.583519277859253,balanced,10,16,4,small,0.0,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.26977014342571254,18,3,3,0,3,3,3.912271337203152,balanced,10,16,4,small,0.0,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,75,6.0,66,9,0.12,10,0.15151515151515152,10,0.15151515151515152,0.30832232838217827,3,3,3,0,3,3,4.436991059716411,balanced,10,16,4,small,0.0,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.313670531686432,0,4,4,0,4,4,5.871028838938228,balanced,10,16,4,small,0.0,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,116,9.28,107,9,0.07758620689655173,3,0.028037383177570093,3,0.028037383177570093,0.2976780015523129,10,4,4,0,4,4,6.81995574790199,balanced,10,16,4,small,0.0,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,88,7.04,79,9,0.10227272727272728,0,0.0,0,0.0,0.2881352453477367,14,3,3,0,3,3,4.8692742047299244,balanced,10,16,4,small,0.0,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,12,0.1348314606741573,12,0.1348314606741573,0.31711360181274395,9,4,4,0,4,4,5.867700716821365,balanced,10,16,4,small,0.0,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,121,9.68,112,9,0.0743801652892562,0,0.0,0,0.0,0.251334658435674,22,4,4,0,4,4,6.383930642098924,balanced,10,16,4,small,0.0,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,4,0.05970149253731343,4,0.05970149253731343,0.30197453883656383,0,3,3,0,3,3,4.959728146627792,balanced,10,16,4,small,0.0,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,4,0.01593625498007968,234,0.9322709163346613,0.14315606126827188,0,3,2,0,1,4,1.5392678407919484,balanced,10,16,4,small,0.07,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,14,0.15730337078651685,14,0.15730337078651685,0.34975597749327725,5,4,4,0,4,4,5.920172587304676,balanced,10,16,4,small,0.07,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,119,9.52,110,9,0.07563025210084033,0,0.0,0,0.0,0.33343621901360854,12,4,4,0,4,4,6.542154741194165,balanced,10,16,4,small,0.07,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,4,0.05970149253731343,4,0.05970149253731343,0.33340419498852325,0,3,3,0,3,3,4.910570762792189,balanced,10,16,4,small,0.07,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,72,5.76,63,9,0.125,0,0.0,0,0.0,0.3693823031321556,2,3,3,0,3,3,4.030047125939641,balanced,10,16,4,small,0.07,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,134,10.72,125,9,0.06716417910447761,9,0.072,9,0.072,0.23392615876819717,56,3,3,0,3,3,5.161370454642833,balanced,10,16,4,small,0.07,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,4,0.01593625498007968,234,0.9322709163346613,0.15660405475312883,0,3,2,0,1,4,1.6143419552935627,balanced,10,16,4,small,0.07,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,9,0.08490566037735849,9,0.08490566037735849,0.26174647901637094,37,3,3,0,3,3,5.331342878108933,balanced,10,16,4,small,0.07,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,119,9.52,110,9,0.07563025210084033,0,0.0,0,0.0,0.314744577307168,18,4,4,0,4,4,6.27461531246401,balanced,10,16,4,small,0.07,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.31799867587829517,0,3,3,0,3,3,4.708825538025899,balanced,10,16,4,small,0.07,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,110,8.8,101,9,0.08181818181818182,4,0.039603960396039604,4,0.039603960396039604,0.3400557544026209,9,4,4,0,4,4,6.841294813035543,balanced,10,16,4,small,0.07,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,125,10.0,116,9,0.072,0,0.0,0,0.0,0.29566995500574633,31,4,4,0,4,4,5.978559019288127,balanced,10,16,4,small,0.07,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.14868794463956628,6,2,1,0,0,3,1.4979800058880193,balanced,10,16,4,small,0.07,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,15,0.17045454545454544,15,0.17045454545454544,0.35132402802874285,0,4,4,0,4,4,5.781241177716396,balanced,10,16,4,small,0.07,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.36121641045382064,0,4,4,0,4,4,5.994852664703562,balanced,10,16,4,small,0.07,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,85,6.8,76,9,0.10588235294117647,4,0.05263157894736842,4,0.05263157894736842,0.3270815976362202,7,3,3,0,3,3,4.738760238371903,balanced,10,16,4,small,0.07,capacity_noise
